date,rocket_name,launch_site,orbit,payload_mass,satellite_name,outcome
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2327 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2329 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2330 ,Failure
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2331 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2332 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2333 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2334 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2335 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2336 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2337 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2338 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2339 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2340 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2341 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2342 ,Failure
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2343 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2344 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2345 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2346 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2347 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2348 ,Failure
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2349 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2351 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2352 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2353 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2354 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2355 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2356 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2357 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2358 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2359 ,Failure
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2360 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2361 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2362 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2363 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2364 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2365 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2366 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2367 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2368 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2369 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2370 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2371 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2372 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2373 ,Failure
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2374 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2375 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2376 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2377 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2378 ,Failure
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2379 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2380 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2381 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2382 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2383 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2384 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2385 ,Failure
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2386 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2387 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2388 ,Failure
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2389 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2390 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2391 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2392 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2393 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2394 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2395 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2396 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2397 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2398 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2399 ,Failure
2019-05-24,Falcon 9,Cape Canaveral,LEO,227.0,Starlink-24 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2400 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2401 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2402 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2403 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2404 ,Success
2021-03-14,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2405 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2406 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2407 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2408 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2409 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2410 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2411 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2412 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2413 ,Failure
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2414 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2415 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2416 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2417 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2418 ,Failure
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2419 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2420 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2421 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2422 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2423 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2424 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2425 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2426 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2427 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2428 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2429 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2430 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2431 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2432 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2433 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2434 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2435 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2436 ,Failure
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2437 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2438 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2439 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2440 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2441 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2442 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2443 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2444 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2445 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2446 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2447 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2448 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2449 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2450 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2451 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2452 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2453 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2454 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2455 ,Success
2021-03-11,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2456 ,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2457 ,Failure
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2458 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2459 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2460 ,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2461,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2462 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2463 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2464 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2465 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2466 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2467 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2468 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2469 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2470 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2471 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2472 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2473 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2474 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2475 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2476 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2477 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2478 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2479 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2480 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2481 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2482 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2483 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2484 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2485 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2486 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2487 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2488 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2489 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2490 ,Failure
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2491 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2492 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2493 ,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2494,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2495 ,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2496,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2497,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2498 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2499,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2500,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2501 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2502 ,Success
2021-04-07,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2503 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2504 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2505,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2506 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2507 ,Failure
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2508,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2509 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2510 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2511 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2512 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2513 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2514 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2515 ,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2516 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2517 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2518 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2519 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2520 ,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2521,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2523 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2524 ,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2525,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2526,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2527 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2528 ,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2529,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2530 ,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2531,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2532 ,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2533 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2534 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2535 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2536 ,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2537 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2538 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2540 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2541 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2542 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2543 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2544 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2545 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2546 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2547 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2548 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2549 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2550 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2555 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2556 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2557 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2558 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2559 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2560,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2561,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2562 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2563,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2564 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2565 ,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2566 ,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2567 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2568,Success
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2569 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2570,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2571,Failure
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2572,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2573,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2574,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2575,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2576,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2578,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2579,Failure
2021-04-28,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2580 ,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2581,Failure
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2582,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2583,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2585,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2586,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2587,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2588,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2589,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2590,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2591,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2592,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2593,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2594,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2595,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2596,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2598,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2599,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2600,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2600,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2601,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2602,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2603,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2604,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2605,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2606,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2607,Failure
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2608,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2609,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2610,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2611,Failure
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2612,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2613,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2614,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2615,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2616,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2617,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2618,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2619,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2620,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2621,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2622,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2623,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2624,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2626,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2627,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2628,Failure
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2629,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2630,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2631,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2632,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2633,Failure
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2633,Failure
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2634,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2635,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2636,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2637,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2639,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2640,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2641,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2642,Success
2021-05-04,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2643,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2644,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2645,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2646,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2647,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2648,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2649,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2651,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2652,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2653,Failure
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2654,Failure
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2655,Success
2021-05-26,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2657,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2658,Success
2021-05-09,Falcon 9,Cape Canaveral,LEO,260.0,Starlink-2659,Success
